IsCapture,IsPromotion,MaterialCaptured,Capturable,Sacrifice,MaterialSacrificed,TEval,EvalOC,CaptureOC,DEval,WhiteElo,BlackElo,MovePlayed
False,False,0,False,False,0,195,-9805,9,195,2153,2187,0
False,False,0,False,False,0,305,-9695,9,305,2153,2187,0
False,False,0,False,False,0,296,-9704,9,296,2153,2187,0
False,False,0,False,False,0,85,-9915,9,85,2153,2187,0
False,False,0,False,False,0,212,-9788,9,212,2153,2187,0
False,False,0,False,False,0,247,-9753,9,247,2153,2187,0
False,False,0,False,False,0,9996,-4,9,9996,2153,2187,0
False,False,0,True,False,5,178,-9822,9,178,2153,2187,0
False,False,0,False,False,0,673,-9327,9,673,2153,2187,0
False,False,0,True,False,5,369,-9631,9,369,2153,2187,0
False,False,0,True,True,5,142,-9858,9,142,2153,2187,0
True,False,1,True,False,5,311,-9689,8,311,2153,2187,0
False,False,0,True,False,5,309,-9691,9,309,2153,2187,0
False,False,0,False,False,0,664,-9336,9,664,2153,2187,0
False,False,0,True,False,5,221,-9779,9,221,2153,2187,0
False,False,0,False,False,0,662,-9338,9,662,2153,2187,0
True,False,1,True,False,5,593,-9407,8,593,2153,2187,0
True,False,1,True,False,5,470,-9530,8,470,2153,2187,0
False,False,0,True,False,5,496,-9504,9,496,2153,2187,0
False,False,0,False,False,0,685,-9315,9,685,2153,2187,0
False,False,0,True,False,5,443,-9557,9,443,2153,2187,0
False,False,0,False,False,0,664,-9336,9,664,2153,2187,0
False,False,0,False,False,0,9997,-3,9,9997,2153,2187,0
False,False,0,False,False,0,494,-9506,9,494,2153,2187,0
False,False,0,False,False,0,539,-9461,9,539,2153,2187,0
False,False,0,False,False,0,9997,-3,9,9997,2153,2187,0
False,False,0,False,False,0,564,-9436,9,564,2153,2187,0
False,False,0,True,False,3,400,-9600,9,400,2153,2187,0
False,False,0,False,False,0,548,-9452,9,548,2153,2187,0
False,False,0,True,False,3,500,-9500,9,500,2153,2187,0
False,False,0,False,False,0,633,-9367,9,633,2153,2187,0
False,False,0,False,False,0,557,-9443,9,557,2153,2187,0
False,False,0,False,False,0,667,-9333,9,667,2153,2187,0
False,False,0,False,False,0,658,-9342,9,658,2153,2187,0
False,False,0,False,False,0,658,-9342,9,658,2153,2187,0
False,False,0,True,True,1,557,-9443,9,557,2153,2187,0
False,False,0,False,False,0,593,-9407,9,593,2153,2187,0
False,False,0,False,False,0,357,-9643,9,357,2153,2187,0
False,False,0,False,False,0,548,-9452,9,548,2153,2187,0
False,False,0,False,False,0,358,-9642,9,358,2153,2187,0
False,False,0,False,False,0,9999,-1,9,9999,2153,2187,0
False,False,0,False,False,0,9997,-3,9,9997,2153,2187,0
True,False,1,False,False,0,637,-9363,8,637,2153,2187,0
False,False,0,False,False,0,596,-9404,9,596,2153,2187,0
True,False,1,True,False,3,506,-9494,8,506,2153,2187,0
False,False,0,True,False,3,394,-9606,9,394,2153,2187,0
False,False,0,False,False,0,600,-9400,9,600,2153,2187,0
False,False,0,True,False,5,677,-9323,9,677,2153,2187,0
False,False,0,False,False,0,9998,-2,9,9998,2153,2187,0
False,False,0,True,False,5,674,-9326,9,674,2153,2187,0
False,False,0,True,True,5,698,-9302,9,698,2153,2187,0
True,False,1,True,False,5,1197,-8803,8,1197,2153,2187,0
False,False,0,True,False,5,711,-9289,9,711,2153,2187,0
False,False,0,False,False,0,684,-9316,9,684,2153,2187,0
False,False,0,True,False,5,655,-9345,9,655,2153,2187,0
False,False,0,False,False,0,699,-9301,9,699,2153,2187,0
True,False,1,True,False,5,9995,-5,8,9995,2153,2187,0
True,False,1,True,False,5,9993,-7,8,9993,2153,2187,0
False,False,0,True,False,5,695,-9305,9,695,2153,2187,0
False,False,0,False,False,0,709,-9291,9,709,2153,2187,0
False,False,0,True,False,5,650,-9350,9,650,2153,2187,0
False,False,0,False,False,0,689,-9311,9,689,2153,2187,0
False,False,0,True,False,3,533,-9467,9,533,2153,2187,0
False,False,0,False,False,0,914,-9086,9,914,2153,2187,0
False,False,0,False,False,0,683,-9317,9,683,2153,2187,0
False,False,0,False,False,0,666,-9334,9,666,2153,2187,0
False,False,0,False,False,0,669,-9331,9,669,2153,2187,0
False,False,0,False,False,0,685,-9315,9,685,2153,2187,0
False,False,0,True,True,1,584,-9416,9,584,2153,2187,0
False,False,0,False,False,0,603,-9397,9,603,2153,2187,0
False,False,0,False,False,0,9989,-11,9,9989,2153,2187,0
False,False,0,False,False,0,9994,-6,9,9994,2153,2187,0
False,False,0,False,False,0,657,-9343,9,657,2153,2187,0
False,False,0,True,False,1,10000,0,9,10000,2153,2187,0
False,False,0,True,False,1,675,-9325,9,675,2153,2187,0
False,False,0,False,False,0,9995,-5,9,9995,2153,2187,0
False,False,0,False,False,0,9995,-5,9,9995,2153,2187,0
False,False,0,True,False,5,9994,-6,9,9994,2153,2187,0
False,False,0,False,False,0,9995,-5,9,9995,2153,2187,0
False,False,0,False,False,0,9995,-5,9,9995,2153,2187,0
False,False,0,True,False,5,9987,-13,9,9987,2153,2187,0
False,False,0,False,False,0,9995,-5,9,9995,2153,2187,0
False,False,0,False,False,0,9995,-5,9,9995,2153,2187,0
False,False,0,False,False,0,9995,-5,9,9995,2153,2187,0
False,False,0,False,False,0,9995,-5,9,9995,2153,2187,0
False,False,0,True,False,3,9998,-2,9,9998,2153,2187,0
False,False,0,True,False,3,726,-9274,9,726,2153,2187,0
False,False,0,True,False,3,9993,-7,9,9993,2153,2187,0
True,False,1,True,False,3,9999,-1,8,9999,2153,2187,0
False,False,0,False,False,0,9996,-4,9,9996,2153,2187,0
False,False,0,True,False,3,9995,-5,9,9995,2153,2187,0
False,False,0,True,False,3,9993,-7,9,9993,2153,2187,0
False,False,0,False,False,0,9998,-2,9,9998,2153,2187,0
False,False,0,True,False,3,9990,-10,9,9990,2153,2187,0
False,False,0,True,False,3,9997,-3,9,9997,2153,2187,0
False,False,0,True,True,1,672,-9328,9,672,2153,2187,0
False,False,0,True,True,3,431,-9569,9,431,2153,2187,0
False,False,0,True,False,3,569,-9431,9,569,2153,2187,0
False,False,0,True,False,3,675,-9325,9,675,2153,2187,0
False,False,0,True,False,5,475,-9525,9,475,2153,2187,0
False,False,0,False,False,0,503,-9497,9,503,2153,2187,0
False,False,0,True,False,5,395,-9605,9,395,2153,2187,0
False,False,0,True,True,5,368,-9632,9,368,2153,2187,0
True,False,1,True,False,5,561,-9439,8,561,2153,2187,0
False,False,0,True,False,5,499,-9501,9,499,2153,2187,0
False,False,0,False,False,0,496,-9504,9,496,2153,2187,0
False,False,0,True,False,5,319,-9681,9,319,2153,2187,0
False,False,0,False,False,0,476,-9524,9,476,2153,2187,0
True,False,1,True,False,5,530,-9470,8,530,2153,2187,0
True,False,1,True,False,5,580,-9420,8,580,2153,2187,0
False,False,0,True,False,5,529,-9471,9,529,2153,2187,0
False,False,0,False,False,0,512,-9488,9,512,2153,2187,0
False,False,0,True,False,5,467,-9533,9,467,2153,2187,0
False,False,0,False,False,0,515,-9485,9,515,2153,2187,0
False,False,0,True,False,3,415,-9585,9,415,2153,2187,0
False,False,0,True,False,3,493,-9507,9,493,2153,2187,0
False,False,0,True,False,3,474,-9526,9,474,2153,2187,0
False,False,0,False,False,0,577,-9423,9,577,2153,2187,0
False,False,0,False,False,0,521,-9479,9,521,2153,2187,0
False,False,0,False,False,0,469,-9531,9,469,2153,2187,0
False,False,0,False,False,0,454,-9546,9,454,2153,2187,0
False,False,0,False,False,0,523,-9477,9,523,2153,2187,0
False,False,0,True,True,1,475,-9525,9,475,2153,2187,0
False,False,0,False,False,0,533,-9467,9,533,2153,2187,0
False,False,0,False,False,0,466,-9534,9,466,2153,2187,0
False,False,0,False,False,0,594,-9406,9,594,2153,2187,0
False,False,0,False,False,0,501,-9499,9,501,2153,2187,0
False,False,0,True,False,1,9996,-4,9,9996,2153,2187,0
False,False,0,True,False,1,411,-9589,9,411,2153,2187,0
False,False,0,False,False,0,9999,-1,9,9999,2153,2187,0
False,False,0,True,False,5,9999,-1,9,9999,2153,2187,0
False,False,0,False,False,0,9999,-1,9,9999,2153,2187,0
False,False,0,False,False,0,9999,-1,9,9999,2153,2187,0
False,False,0,True,False,5,9999,-1,9,9999,2153,2187,0
False,False,0,False,False,0,9999,-1,9,9999,2153,2187,0
False,False,0,False,False,0,9999,-1,9,9999,2153,2187,0
True,False,3,False,False,0,9999,-1,6,9999,2153,2187,0
False,False,0,True,False,3,9999,-1,9,9999,2153,2187,0
False,False,0,True,False,3,9999,-1,9,9999,2153,2187,0
False,False,0,True,False,3,9999,-1,9,9999,2153,2187,0
True,False,1,True,False,3,9999,-1,8,9999,2153,2187,0
False,False,0,True,False,3,9999,-1,9,9999,2153,2187,0
False,False,0,True,False,3,9999,-1,9,9999,2153,2187,0
False,False,0,False,False,0,9999,-1,9,9999,2153,2187,0
False,False,0,True,False,3,9999,-1,9,9999,2153,2187,0
False,False,0,True,False,3,9999,-1,9,9999,2153,2187,0
False,False,0,True,True,1,643,-9357,9,643,2153,2187,0
False,False,0,False,False,0,528,-9472,9,528,2153,2187,0
False,False,0,False,False,0,507,-9493,9,507,2153,2187,0
False,False,0,True,False,5,513,-9487,9,513,2153,2187,0
False,False,0,True,True,5,45,-9955,9,45,2153,2187,0
True,False,1,True,False,5,658,-9342,8,658,2153,2187,0
False,False,0,True,False,5,550,-9450,9,550,2153,2187,0
False,False,0,False,False,0,460,-9540,9,460,2153,2187,0
False,False,0,True,False,5,461,-9539,9,461,2153,2187,0
False,False,0,False,False,0,475,-9525,9,475,2153,2187,0
True,False,1,True,False,5,584,-9416,8,584,2153,2187,0
True,False,1,True,False,5,652,-9348,8,652,2153,2187,0
False,False,0,True,False,5,612,-9388,9,612,2153,2187,0
False,False,0,False,False,0,511,-9489,9,511,2153,2187,0
False,False,0,True,False,5,469,-9531,9,469,2153,2187,0
False,False,0,False,False,0,494,-9506,9,494,2153,2187,0
False,False,0,True,True,3,-181,-10181,9,-181,2153,2187,0
False,False,0,True,False,3,136,-9864,9,136,2153,2187,0
False,False,0,True,False,3,118,-9882,9,118,2153,2187,0
False,False,0,False,False,0,459,-9541,9,459,2153,2187,0
False,False,0,False,False,0,611,-9389,9,611,2153,2187,0
False,False,0,False,False,0,496,-9504,9,496,2153,2187,0
False,False,0,False,False,0,476,-9524,9,476,2153,2187,0
False,False,0,False,False,0,463,-9537,9,463,2153,2187,0
False,False,0,False,False,0,475,-9525,9,475,2153,2187,0
False,False,0,False,False,0,484,-9516,9,484,2153,2187,0
False,False,0,True,True,1,320,-9680,9,320,2153,2187,0
False,False,0,True,True,1,528,-9472,9,528,2153,2187,0
False,False,0,True,False,1,339,-9661,9,339,2153,2187,0
False,False,0,False,False,0,477,-9523,9,477,2153,2187,0
False,False,0,False,False,0,486,-9514,9,486,2153,2187,0
False,False,0,True,False,1,10000,0,9,10000,2153,2187,0
False,False,0,False,False,0,124,-9876,9,124,2055,2205,0
False,False,0,False,False,0,65,-9935,9,65,2055,2205,0
False,False,0,False,False,0,55,-9945,9,55,2055,2205,0
False,False,0,True,False,3,110,-9890,9,110,2055,2205,0
False,False,0,False,False,0,66,-9934,9,66,2055,2205,0
False,False,0,False,False,0,63,-9937,9,63,2055,2205,0
False,False,0,False,False,0,135,-9865,9,135,2055,2205,0
False,False,0,False,False,0,35,-9965,9,35,2055,2205,0
False,False,0,False,False,0,52,-9948,9,52,2055,2205,0
False,False,0,False,False,0,36,-9964,9,36,2055,2205,0
False,False,0,False,False,0,95,-9905,9,95,2055,2205,0
False,False,0,True,False,1,50,-9950,9,50,2055,2205,0
False,False,0,True,True,1,122,-9878,9,122,2055,2205,0
False,False,0,False,False,0,182,-9818,9,182,2055,2205,0
False,False,0,True,True,1,157,-9843,9,157,2055,2205,0
False,False,0,False,False,0,27,-9973,9,27,2055,2205,0
False,False,0,True,True,1,66,-9934,9,66,2055,2205,0
False,False,0,False,False,0,39,-9961,9,39,2055,2205,0
False,False,0,True,True,1,165,-9835,9,165,2055,2205,0
False,False,0,False,False,0,82,-9918,9,82,2055,2205,0
False,False,0,False,False,0,-87,-10087,9,-87,2055,2205,0
False,False,0,False,False,0,21,-9979,9,21,2055,2205,0
False,False,0,False,False,0,-28,-10028,9,-28,2055,2205,0
False,False,0,True,True,3,-458,-10458,9,-458,2055,2205,0
False,False,0,False,False,0,-14,-10014,9,-14,2055,2205,0
False,False,0,False,False,0,9,-9991,9,9,2055,2205,0
False,False,0,False,False,0,-20,-10020,9,-20,2055,2205,0
False,False,0,False,False,0,-5,-10005,9,-5,2055,2205,0
False,False,0,False,False,0,-133,-10133,9,-133,2055,2205,0
False,False,0,False,False,0,-33,-10033,9,-33,2055,2205,0
False,False,0,False,False,0,-89,-10089,9,-89,2055,2205,0
False,False,0,False,False,0,-48,-10048,9,-48,2055,2205,0
False,False,0,False,False,0,-45,-10045,9,-45,2055,2205,0
False,False,0,False,False,0,19,-9981,9,19,2055,2205,0
False,False,0,True,False,3,-96,-10096,9,-96,2055,2205,0
False,False,0,False,False,0,-14,-10014,9,-14,2055,2205,0
False,False,0,False,False,0,-57,-10057,9,-57,2055,2205,0
False,False,0,False,False,0,-77,-10077,9,-77,2055,2205,0
False,False,0,False,False,0,-8,-10008,9,-8,2055,2205,0
False,False,0,False,False,0,-21,-10021,9,-21,2055,2205,0
False,False,0,False,False,0,-81,-10081,9,-81,2055,2205,0
False,False,0,True,False,1,-6,-10006,9,-6,2055,2205,0
False,False,0,True,True,1,-58,-10058,9,-58,2055,2205,0
False,False,0,False,False,0,-134,-10134,9,-134,2055,2205,0
False,False,0,True,True,1,-25,-10025,9,-25,2055,2205,0
False,False,0,True,True,1,-12,-10012,9,-12,2055,2205,0
False,False,0,False,False,0,-44,-10044,9,-44,2055,2205,0
False,False,0,True,True,1,-151,-10151,9,-151,2055,2205,0
False,False,0,False,False,0,-15,-10015,9,-15,2055,2205,0
False,False,0,False,False,0,177,-9823,9,177,2055,2205,0
False,False,0,True,False,3,177,-9823,9,177,2055,2205,0
False,False,0,False,False,0,150,-9850,9,150,2055,2205,0
False,False,0,False,False,0,162,-9838,9,162,2055,2205,0
False,False,0,False,False,0,98,-9902,9,98,2055,2205,0
False,False,0,True,False,3,516,-9484,9,516,2055,2205,0
False,False,0,False,False,0,151,-9849,9,151,2055,2205,0
False,False,0,True,True,3,538,-9462,9,538,2055,2205,0
False,False,0,False,False,0,248,-9752,9,248,2055,2205,0
False,False,0,False,False,0,99,-9901,9,99,2055,2205,0
False,False,0,False,False,0,138,-9862,9,138,2055,2205,0
False,False,0,True,False,9,639,-9361,9,639,2055,2205,0
False,False,0,False,False,0,121,-9879,9,121,2055,2205,0
False,False,0,False,False,0,70,-9930,9,70,2055,2205,0
False,False,0,True,False,3,211,-9789,9,211,2055,2205,0
True,False,1,True,False,1,1,-9999,8,1,2055,2205,0
False,False,0,True,False,1,142,-9858,9,142,2055,2205,0
False,False,0,False,False,0,190,-9810,9,190,2055,2205,0
False,False,0,False,False,0,166,-9834,9,166,2055,2205,0
False,False,0,False,False,0,51,-9949,9,51,2055,2205,0
False,False,0,False,False,0,161,-9839,9,161,2055,2205,0
False,False,0,False,False,0,179,-9821,9,179,2055,2205,0
False,False,0,True,False,1,114,-9886,9,114,2055,2205,0
False,False,0,True,True,1,160,-9840,9,160,2055,2205,0
False,False,0,True,False,1,233,-9767,9,233,2055,2205,0
False,False,0,True,True,1,178,-9822,9,178,2055,2205,0
False,False,0,True,True,1,142,-9858,9,142,2055,2205,0
False,False,0,True,False,1,239,-9761,9,239,2055,2205,0
False,False,0,True,True,1,237,-9763,9,237,2055,2205,0
False,False,0,False,False,0,159,-9841,9,159,2055,2205,0
False,False,0,False,False,0,-103,-10103,9,-103,2055,2205,0
False,False,0,False,False,0,-10,-10010,9,-10,2055,2205,0
False,False,0,False,False,0,-29,-10029,9,-29,2055,2205,0
False,False,0,True,True,3,-455,-10455,9,-455,2055,2205,0
False,False,0,False,False,0,-54,-10054,9,-54,2055,2205,0
False,False,0,False,False,0,-30,-10030,9,-30,2055,2205,0
False,False,0,False,False,0,-60,-10060,9,-60,2055,2205,0
False,False,0,False,False,0,-49,-10049,9,-49,2055,2205,0
False,False,0,False,False,0,-265,-10265,9,-265,2055,2205,0
False,False,0,False,False,0,-274,-10274,9,-274,2055,2205,0
False,False,0,False,False,0,-184,-10184,9,-184,2055,2205,0
False,False,0,False,False,0,-180,-10180,9,-180,2055,2205,0
True,False,1,False,False,0,-17,-10017,8,-17,2055,2205,0
False,False,0,False,False,0,-143,-10143,9,-143,2055,2205,0
False,False,0,False,False,0,-99,-10099,9,-99,2055,2205,0
False,False,0,False,False,0,-129,-10129,9,-129,2055,2205,0
False,False,0,False,False,0,-123,-10123,9,-123,2055,2205,0
False,False,0,True,True,3,-475,-10475,9,-475,2055,2205,0
False,False,0,True,False,3,-409,-10409,9,-409,2055,2205,0
False,False,0,False,False,0,-61,-10061,9,-61,2055,2205,0
False,False,0,True,False,3,-524,-10524,9,-524,2055,2205,0
False,False,0,False,False,0,-144,-10144,9,-144,2055,2205,0
False,False,0,True,False,3,-392,-10392,9,-392,2055,2205,0
False,False,0,True,False,3,-173,-10173,9,-173,2055,2205,0
False,False,0,False,False,0,-64,-10064,9,-64,2055,2205,0
False,False,0,False,False,0,-112,-10112,9,-112,2055,2205,0
False,False,0,False,False,0,-60,-10060,9,-60,2055,2205,0
False,False,0,False,False,0,-75,-10075,9,-75,2055,2205,0
False,False,0,False,False,0,-125,-10125,9,-125,2055,2205,0
False,False,0,True,False,1,-52,-10052,9,-52,2055,2205,0
False,False,0,False,False,0,-116,-10116,9,-116,2055,2205,0
False,False,0,True,False,1,-59,-10059,9,-59,2055,2205,0
False,False,0,True,True,1,-111,-10111,9,-111,2055,2205,0
False,False,0,False,False,0,-152,-10152,9,-152,2055,2205,0
False,False,0,False,False,0,-115,-10115,9,-115,2055,2205,0
False,False,0,False,False,0,-171,-10171,9,-171,2055,2205,0
False,False,0,True,True,1,-243,-10243,9,-243,2055,2205,0
False,False,0,False,False,0,-99,-10099,9,-99,2055,2205,0
False,False,0,False,False,0,28,-9972,9,28,2055,2205,0
False,False,0,True,False,3,107,-9893,9,107,2055,2205,0
False,False,0,False,False,0,8,-9992,9,8,2055,2205,0
False,False,0,False,False,0,41,-9959,9,41,2055,2205,0
False,False,0,False,False,0,79,-9921,9,79,2055,2205,0
False,False,0,False,False,0,60,-9940,9,60,2055,2205,0
False,False,0,True,False,3,405,-9595,9,405,2055,2205,0
False,False,0,True,True,3,431,-9569,9,431,2055,2205,0
False,False,0,False,False,0,168,-9832,9,168,2055,2205,0
False,False,0,False,False,0,-42,-10042,9,-42,2055,2205,0
False,False,0,False,False,0,96,-9904,9,96,2055,2205,0
False,False,0,True,False,9,621,-9379,9,621,2055,2205,0
False,False,0,False,False,0,90,-9910,9,90,2055,2205,0
False,False,0,False,False,0,17,-9983,9,17,2055,2205,0
False,False,0,True,False,3,78,-9922,9,78,2055,2205,0
True,False,1,True,True,1,-17,-10017,8,-17,2055,2205,0
False,False,0,True,False,1,35,-9965,9,35,2055,2205,0
False,False,0,False,False,0,42,-9958,9,42,2055,2205,0
False,False,0,False,False,0,133,-9867,9,133,2055,2205,0
False,False,0,False,False,0,40,-9960,9,40,2055,2205,0
False,False,0,False,False,0,32,-9968,9,32,2055,2205,0
False,False,0,False,False,0,82,-9918,9,82,2055,2205,0
False,False,0,True,False,1,39,-9961,9,39,2055,2205,0
False,False,0,True,True,1,70,-9930,9,70,2055,2205,0
False,False,0,True,True,1,99,-9901,9,99,2055,2205,0
False,False,0,True,False,1,174,-9826,9,174,2055,2205,0
False,False,0,True,True,1,96,-9904,9,96,2055,2205,0
False,False,0,True,True,1,0,-10000,9,0,2055,2205,0
False,False,0,False,False,0,25,-9975,9,25,2055,2205,0
False,False,0,True,True,1,154,-9846,9,154,2055,2205,0
False,False,0,False,False,0,65,-9935,9,65,2055,2205,0
False,False,0,False,False,0,-22,-10022,9,-22,2055,2205,0
False,False,0,False,False,0,40,-9960,9,40,2055,2205,0
False,False,0,True,False,3,-403,-10403,9,-403,2055,2205,0
True,False,1,False,False,0,66,-9934,8,66,2055,2205,0
False,False,0,True,False,3,-420,-10420,9,-420,2055,2205,0
False,False,0,False,False,0,-130,-10130,9,-130,2055,2205,0
False,False,0,False,False,0,-115,-10115,9,-115,2055,2205,0
False,False,0,False,False,0,-108,-10108,9,-108,2055,2205,0
False,False,0,False,False,0,24,-9976,9,24,2055,2205,0
False,False,0,False,False,0,0,-10000,9,0,2055,2205,0
True,False,1,False,False,0,41,-9959,8,41,2055,2205,0
False,False,0,False,False,0,-42,-10042,9,-42,2055,2205,0
False,False,0,True,False,9,-600,-10600,9,-600,2055,2205,0
False,False,0,False,False,0,-19,-10019,9,-19,2055,2205,0
False,False,0,True,False,9,-600,-10600,9,-600,2055,2205,0
False,False,0,True,True,3,-462,-10462,9,-462,2055,2205,0
False,False,0,True,False,3,-435,-10435,9,-435,2055,2205,0
False,False,0,False,False,0,28,-9972,9,28,2055,2205,0
False,False,0,False,False,0,31,-9969,9,31,2055,2205,0
False,False,0,False,False,0,-22,-10022,9,-22,2055,2205,0
False,False,0,True,False,3,-79,-10079,9,-79,2055,2205,0
False,False,0,False,False,0,44,-9956,9,44,2055,2205,0
False,False,0,False,False,0,-21,-10021,9,-21,2055,2205,0
False,False,0,False,False,0,28,-9972,9,28,2055,2205,0
False,False,0,False,False,0,-8,-10008,9,-8,2055,2205,0
False,False,0,False,False,0,-11,-10011,9,-11,2055,2205,0
False,False,0,False,False,0,-23,-10023,9,-23,2055,2205,0
False,False,0,False,False,0,-34,-10034,9,-34,2055,2205,0
False,False,0,True,False,1,-10,-10010,9,-10,2055,2205,0
False,False,0,True,True,1,-22,-10022,9,-22,2055,2205,0
False,False,0,False,False,0,-135,-10135,9,-135,2055,2205,0
False,False,0,False,False,0,-23,-10023,9,-23,2055,2205,0
False,False,0,True,False,1,-42,-10042,9,-42,2055,2205,0
False,False,0,False,False,0,-12,-10012,9,-12,2055,2205,0
False,False,0,False,False,0,94,-9906,9,94,2055,2205,0
False,False,0,True,False,3,176,-9824,9,176,2055,2205,0
False,False,0,False,False,0,92,-9908,9,92,2055,2205,0
False,False,0,False,False,0,73,-9927,9,73,2055,2205,0
False,False,0,False,False,0,102,-9898,9,102,2055,2205,0
False,False,0,False,False,0,59,-9941,9,59,2055,2205,0
False,False,0,True,False,3,509,-9491,9,509,2055,2205,0
False,False,0,True,True,3,557,-9443,9,557,2055,2205,0
False,False,0,False,False,0,227,-9773,9,227,2055,2205,0
False,False,0,False,False,0,114,-9886,9,114,2055,2205,0
False,False,0,False,False,0,168,-9832,9,168,2055,2205,0
False,False,0,True,False,9,656,-9344,9,656,2055,2205,0
False,False,0,False,False,0,183,-9817,9,183,2055,2205,0
False,False,0,False,False,0,74,-9926,9,74,2055,2205,0
False,False,0,True,False,3,89,-9911,9,89,2055,2205,0
False,False,0,True,False,1,78,-9922,9,78,2055,2205,0
False,False,0,False,False,0,96,-9904,9,96,2055,2205,0
False,False,0,False,False,0,168,-9832,9,168,2055,2205,0
False,False,0,False,False,0,100,-9900,9,100,2055,2205,0
False,False,0,False,False,0,89,-9911,9,89,2055,2205,0
False,False,0,False,False,0,117,-9883,9,117,2055,2205,0
False,False,0,True,False,1,74,-9926,9,74,2055,2205,0
False,False,0,True,True,1,129,-9871,9,129,2055,2205,0
False,False,0,True,False,1,155,-9845,9,155,2055,2205,0
False,False,0,True,True,1,232,-9768,9,232,2055,2205,0
False,False,0,True,True,1,82,-9918,9,82,2055,2205,0
False,False,0,False,False,0,143,-9857,9,143,2055,2205,0
False,False,0,True,True,1,218,-9782,9,218,2055,2205,0
False,False,0,False,False,0,69,-9931,9,69,2055,2205,0
False,False,0,True,True,3,-440,-10440,9,-440,2055,2205,0
False,False,0,False,False,0,7,-9993,9,7,2055,2205,0
False,False,0,False,False,0,-9,-10009,9,-9,2055,2205,0
False,False,0,False,False,0,-35,-10035,9,-35,2055,2205,0
False,False,0,False,False,0,57,-9943,9,57,2055,2205,0
False,False,0,False,False,0,-39,-10039,9,-39,2055,2205,0
False,False,0,False,False,0,4,-9996,9,4,2055,2205,0
False,False,0,False,False,0,58,-9942,9,58,2055,2205,0
False,False,0,False,False,0,52,-9948,9,52,2055,2205,0
False,False,0,False,False,0,-73,-10073,9,-73,2055,2205,0
False,False,0,False,False,0,-125,-10125,9,-125,2055,2205,0
False,False,0,False,False,0,-52,-10052,9,-52,2055,2205,0
False,False,0,False,False,0,-8,-10008,9,-8,2055,2205,0
False,False,0,False,False,0,-32,-10032,9,-32,2055,2205,0
False,False,0,False,False,0,18,-9982,9,18,2055,2205,0
False,False,0,False,False,0,2,-9998,9,2,2055,2205,0
False,False,0,False,False,0,15,-9985,9,15,2055,2205,0
False,False,0,False,False,0,35,-9965,9,35,2055,2205,0
False,False,0,False,False,0,8,-9992,9,8,2055,2205,0
False,False,0,False,False,0,23,-9977,9,23,2055,2205,0
False,False,0,True,True,3,-460,-10460,9,-460,2055,2205,0
False,False,0,True,False,3,-452,-10452,9,-452,2055,2205,0
False,False,0,False,False,0,43,-9957,9,43,2055,2205,0
False,False,0,True,False,3,-122,-10122,9,-122,2055,2205,0
False,False,0,False,False,0,17,-9983,9,17,2055,2205,0
False,False,0,True,False,3,23,-9977,9,23,2055,2205,0
False,False,0,False,False,0,85,-9915,9,85,2055,2205,0
False,False,0,False,False,0,20,-9980,9,20,2055,2205,0
False,False,0,False,False,0,8,-9992,9,8,2055,2205,0
False,False,0,False,False,0,50,-9950,9,50,2055,2205,0
False,False,0,False,False,0,-54,-10054,9,-54,2055,2205,0
False,False,0,False,False,0,-16,-10016,9,-16,2055,2205,0
False,False,0,False,False,0,10,-9990,9,10,2055,2205,0
False,False,0,True,False,1,26,-9974,9,26,2055,2205,0
False,False,0,True,True,1,-28,-10028,9,-28,2055,2205,0
False,False,0,False,False,0,-60,-10060,9,-60,2055,2205,0
False,False,0,False,False,0,-48,-10048,9,-48,2055,2205,0
False,False,0,True,False,1,57,-9943,9,57,2055,2205,0
False,False,0,False,False,0,33,-9967,9,33,2055,2205,0
False,False,0,False,False,0,104,-9896,9,104,2055,2205,0
False,False,0,True,False,3,191,-9809,9,191,2055,2205,0
False,False,0,False,False,0,133,-9867,9,133,2055,2205,0
False,False,0,False,False,0,180,-9820,9,180,2055,2205,0
False,False,0,False,False,0,258,-9742,9,258,2055,2205,0
False,False,0,False,False,0,149,-9851,9,149,2055,2205,0
False,False,0,False,False,0,233,-9767,9,233,2055,2205,0
False,False,0,True,True,9,668,-9332,9,668,2055,2205,0
False,False,0,True,False,9,641,-9359,9,641,2055,2205,0
False,False,0,False,False,0,83,-9917,9,83,2055,2205,0
False,False,0,True,False,3,312,-9688,9,312,2055,2205,0
False,False,0,False,False,0,204,-9796,9,204,2055,2205,0
False,False,0,False,False,0,173,-9827,9,173,2055,2205,0
False,False,0,False,False,0,222,-9778,9,222,2055,2205,0
False,False,0,False,False,0,128,-9872,9,128,2055,2205,0
False,False,0,True,True,3,586,-9414,9,586,2055,2205,0
False,False,0,True,False,3,581,-9419,9,581,2055,2205,0
False,False,0,True,True,3,575,-9425,9,575,2055,2205,0
False,False,0,True,True,3,582,-9418,9,582,2055,2205,0
True,False,1,True,False,3,427,-9573,8,427,2055,2205,0
False,False,0,True,False,1,97,-9903,9,97,2055,2205,0
False,False,0,False,False,0,214,-9786,9,214,2055,2205,0
False,False,0,False,False,0,185,-9815,9,185,2055,2205,0
False,False,0,False,False,0,76,-9924,9,76,2055,2205,0
False,False,0,False,False,0,102,-9898,9,102,2055,2205,0
False,False,0,False,False,0,175,-9825,9,175,2055,2205,0
